SAMPLE_ID,MPO_Score,Z_AUC 809387,Z_AUC 810089,Z_AUC 809405,Z_AUC average,Z_AUC 840907,Z_AUC 1036743,Z_AUC 803493,Z_AUC 787193,Z_AUC 783779
NCGC00167811,4.6,0.668401641,0.944431513,1.064458282,0.955852547,0.82530902,1.228157974,0.818472289,0.971226926,1.12636273
NCGC00370919,4.6,1.049827242,1.064260649,1.278079962,1.077164961,0.988960085,1.255542406,0.7965077,1.192221198,0.991920447
NCGC00510354,4.6,0.557965353,0.47891527,0.010567161,0.589179102,1.072296549,0.585966043,0.68211627,0.369393868,0.956212299
NCGC00015501,4.6,1.165167508,0.761096388,0.584419888,0.649406224,0.989216419,0.448434378,0.704684594,0.016124492,0.526106122
NCGC00878591,4.6,0.641568811,0.467509713,0.968492055,0.87318549,0.935608619,0.91439859,0.999105313,1.018826006,1.039974815
NCGC00346667,4.6,1.524623987,0.977409494,0.805765859,1.058112777,0.817653743,1.245453894,0.818612268,1.104426624,1.170956348
NCGC00390248,4.6,-3.599997628,-3.673452267,-3.60962107,-3.196223548,-3.800912366,-3.029134645,-2.428125092,-2.525359161,-2.903186155
NCGC00094374,4.6,0.337432964,0.616800461,-0.914659841,0.052973572,0.27277139,0.010160908,-0.385303195,0.079651986,0.4069339
NCGC00263153,4.6,-0.355816465,-0.40281496,-0.331031517,-0.296328363,-0.675147389,0.148744404,-0.265018041,0.018434314,-0.507977252
NCGC00178127,4.6,0.899284183,1.153227203,1.983365183,1.047556647,0.789944706,1.096280917,0.081694137,1.148541924,1.228114924
NCGC00262542,4.6,1.37004922,0.84544984,1.120594475,0.84281901,0.447383068,0.945826891,0.669632109,0.46039537,0.883221108
NCGC00346842,4.6,0.47433487,0.555644079,0.297375803,0.579042307,0.466212126,0.620682995,0.663182819,0.87275961,0.682146158
NCGC00346876,4.5,0.088123935,0.498269101,0.586397615,0.483847972,0.293120451,0.995814442,0.605191137,-0.025945347,0.829812441
NCGC00510442,4.5,0.867845901,0.885098926,1.069621475,0.565738582,0.781446928,0.353778762,-0.271340119,0.314160513,0.52529627
NCGC00346879,4.5,-0.044345939,-0.316089445,-0.221761391,0.047992798,-0.276813927,0.177387687,0.72794678,0.356419752,-0.018801137
NCGC00142615,4.5,1.105843844,1.057288415,1.116198638,1.051335765,0.703104458,0.982601683,0.80934922,1.205390837,1.430909029
NCGC00092310,4.5,0.849721377,0.375987914,-0.061143958,0.521178566,0.290221364,0.740734963,0.399748289,0.631480013,0.942678563
NCGC00856961,4.5,-0.870814939,-1.29989471,-1.308079523,-1.063235388,-0.986878797,-1.402879525,-0.226587066,-0.963217664,-1.447530876
NCGC00871221,4.5,0.549325138,0.812074773,1.020760424,0.793759092,0.648828762,1.001514943,0.227969095,1.246987115,0.842612481
NCGC00507889,4.5,-1.662194667,-1.764201144,-1.861797011,-1.456817344,-1.863962189,-1.376598487,-0.464591414,-1.465646827,-1.195547014
NCGC00378902,4.5,-0.231809741,-0.242231446,0.39517599,-0.022267449,0.057663449,-0.615670941,0.165293703,0.274862756,0.018576641
NCGC00480754,4.5,0.803351791,1.009334601,1.093841625,1.008118228,1.102546571,1.260132536,1.293844777,0.777968587,0.723925336
NCGC00263090,4.5,-0.190887489,-0.626157983,-0.034210532,-0.501926394,-0.123406595,-0.393220314,0.244491974,-2.342914661,-0.549105556
NCGC00025035,4.5,0.08521032,-0.755883113,-0.04045343,-0.152051708,-0.674367319,0.147488476,0.337737308,-0.10075977,-0.215386136
NCGC00501212,4.5,0.740195158,1.103431899,0.836080252,0.664093569,0.639169426,-0.166605067,0.386140378,0.747484803,1.026851707
NCGC00188346,4.5,-1.976232961,-1.637318585,-1.852882096,-1.380585326,-1.606597429,-1.187641757,-0.495238723,-0.896759925,-1.392011135
NCGC00346527,4.5,-0.042553463,0.017308312,0.593100309,0.347123855,0.181120246,0.134911507,0.895849244,0.31550179,0.681752897
NCGC00182549,4.5,0.834297017,0.925531904,-0.724336342,0.731128001,1.053177059,1.053433464,0.527040576,1.120262479,1.05961785
NCGC00486943,4.5,-0.299477437,-0.557677222,-0.549676944,-0.613768192,-0.54848716,-0.51624918,-0.644423193,-0.947407623,-0.846746776
NCGC00509914,4.5,0.828471145,0.770449937,1.993221867,0.707148008,0.847175561,0.971854269,-1.150712368,0.667567918,0.729155737
NCGC00263145,4.5,-0.515426244,-0.989551055,-0.49800084,-0.628617533,-0.57280986,-0.567250473,-0.727083895,-0.101988432,-1.056829468
NCGC00178734,4.5,1.386387363,0.531131842,-0.15150812,0.801618769,0.66268533,0.894003324,0.699180164,1.252613055,1.138457193
NCGC00183105,4.5,0.75829887,0.878899462,0.922323825,0.8129685,0.666669277,0.785519165,0.612724734,0.882682388,0.996630275
NCGC00015558,4.5,0.307540656,0.627746913,0.854474911,0.385145973,0.112058211,0.164446299,0.517111998,-0.060941202,0.558730001
NCGC00378723,4.5,-0.565806647,-0.427433666,-0.029886141,-0.400908366,-0.00372242,-0.673913136,-0.059726651,-0.878491791,-0.568286473
NCGC00016991,4.5,0.98358206,1.366009719,0.583027918,1.052367887,1.288872414,1.142890846,0.910796384,1.028442477,1.115321278
NCGC00263160,4.5,0.088865687,-0.275560845,0.675229418,-0.149263019,-0.134292163,-0.395200588,0.329457073,-1.373914628,-0.108688103
NCGC00689088,4.5,0.594861581,0.496343097,0.502075677,0.794252642,0.749429551,0.98488124,1.033348617,1.183348742,0.809732636
NCGC00689276,4.5,-0.228100272,0.68514399,0.708851472,0.576325596,0.008996196,1.470355024,0.313538787,1.023108572,0.628711001
NCGC00378617,4.5,-0.301489363,-0.526409889,-0.497565481,-0.47507212,-0.45258281,-0.710022793,0.043535614,-0.752404656,-0.603637584
NCGC00160396,4.5,-0.015039935,-0.651745309,-0.339107161,-0.150692603,-0.347850861,0.329811701,0.860174511,-1.145866334,0.104082567
NCGC00384198,4.5,-0.744943538,-0.321557561,-0.979516212,-0.495200153,-0.221019243,-0.70739525,0.176447468,-0.554265569,-0.609351319
NCGC00390715,4.5,0.894233781,0.622511456,0.39180509,0.554476131,0.438934638,0.336283192,0.656228784,0.61332799,0.482484115
NCGC00346954,4.5,-0.118051075,-0.423832506,-0.323520689,-0.21456016,-0.616333432,-0.326617359,0.167909227,-0.197194691,0.121159244
NCGC00346829,4.5,0.724335934,1.040694727,0.791828004,0.339675446,0.882727569,1.216114982,-3.880607816,0.793291033,1.149019135
NCGC00181783,4.5,1.478187367,1.039753246,0.180216983,0.762153331,0.822137166,0.940039669,-0.375067089,0.748773611,1.263185694
NCGC00345783,4.5,-2.106009784,-2.077219206,-2.885710585,-1.789009923,-1.815371605,-1.457387953,-0.867213985,-1.449036781,-1.654129489
NCGC00164604,4.5,-0.602180809,0.038320617,0.010975426,0.029286478,-0.339271049,0.31017588,0.218823585,-0.03360298,0.631051153
NCGC00346838,4.5,1.152691997,0.664303579,0.248871254,0.910463864,1.011071677,1.016775733,0.517299359,1.131674913,1.541022404
NCGC00509909,4.5,0.681855452,0.374237248,0.157252484,0.536941756,0.326695617,0.881985887,0.340334937,0.797951146,0.735221275
NCGC00510704,4.5,-0.096225875,0.038916234,0.521692502,0.122837344,0.288816246,-0.116644404,-0.485332975,0.22141911,0.610057915
NCGC00509937,4.5,-0.949155296,-0.679219372,-0.544407178,-0.718162341,-1.127917443,-0.68206061,-0.578102089,-1.060828328,-0.123608411
NCGC00015442,4.5,-0.33694054,-0.970624337,-0.357454785,-0.51397336,-0.923243214,-0.402855442,-0.38622373,-0.334070664,-0.400374167
NCGC00188429,4.5,-0.436234429,-0.640716827,-0.015972844,-0.127628094,-0.370643242,-0.024121588,0.662319258,0.237691026,-0.433346104
NCGC00095165,4.5,-0.446467957,-0.041640463,0.03160419,-0.124813981,-0.077351959,0.562643135,-2.108338786,0.509443955,0.571596034
NCGC00164296,4.5,0.216020112,-1.11117093,-0.007517504,0.022237053,0.086549405,0.02673798,0.645989431,0.140898925,0.180389001
NCGC00162399,4.5,0.804392736,0.280626978,0.119563088,0.228346214,0.733437701,-0.039686744,-0.044530533,-0.05170483,0.024671318
NCGC00509942,4.5,0.784114959,0.73275883,0.330081639,0.389098716,0.434003666,0.556181082,-1.049756323,0.561359789,0.764046086
NCGC00386284,4.5,0.831356187,0.364434759,1.023047662,0.611950789,0.53480308,0.411852085,0.84680582,0.164278141,0.719028581
NCGC00015365,4.5,1.005084282,0.853060002,1.109523544,0.628239605,1.027875826,1.127326392,-2.334384389,1.187249909,1.050181277
NCGC00167433,4.5,0.71654972,1.018750015,0.990760998,0.817048833,0.155964317,0.968218597,1.092507883,0.641425565,0.952213571
NCGC00092372,4.5,1.060503994,0.917095969,1.138562673,0.874060762,0.71192608,0.724225053,0.738272205,0.84139065,0.860509475
NCGC00242492,4.5,1.236543651,0.56521565,1.428803806,0.902704413,0.901560371,1.004622776,0.356590621,0.650612814,1.077685614
NCGC00015834,4.5,0.524940664,0.869588964,0.672809632,0.959653253,1.335441464,1.078074989,0.72177647,1.242426671,1.232167171
NCGC00390744,4.5,0.925621416,1.033253944,1.520831533,1.063135926,0.554625513,1.32488005,0.849494833,1.234735898,1.061644219
NCGC00165740,4.5,1.00477156,1.106536693,1.453544035,1.04181798,0.884782437,1.065175764,0.867251448,0.775482598,1.1769993
NCGC00159438,4.5,0.404557632,-0.624153694,-0.295105721,-0.062554615,-0.499220661,-0.073121914,0.318556694,0.144233757,0.123816985
NCGC00346567,4.5,-0.680409134,-0.591564009,-0.566201614,-1.054195839,-0.567670758,-2.210142893,-1.514423504,-1.312999931,-0.99015487
NCGC00378662,4.5,0.876730291,0.916217348,0.925974112,0.575502181,0.538460501,0.393617645,-0.114622281,0.715627777,0.352012054
NCGC00344625,4.5,1.015908432,0.987443826,0.760242795,0.982489445,0.703559766,1.252732149,0.997806903,1.278302912,0.863918774
NCGC00489873,4.5,0.892770928,0.811423075,0.905929672,0.77963507,1.153447253,1.092190457,0.479705493,0.061042065,0.840571619
NCGC00090757,4.5,-0.394629774,0.271808791,-0.764608615,-0.334278708,-0.403904249,-0.527982029,-0.142166707,-0.067407602,-0.645339481
NCGC00347950,4.5,0.843404109,0.862511989,0.611546789,0.82707745,0.781070573,0.552783929,1.024617351,1.065047506,0.875637355
NCGC00346875,4.5,1.211814436,1.087206705,0.738302792,0.905693749,1.315889012,0.909519553,0.361035207,1.00628658,0.61549571
NCGC00164574,4.5,-0.325007151,0.003515442,0.464054026,-0.058196088,-0.213085604,-0.426273203,-0.375054749,0.216655233,0.189627306
NCGC00856429,4.5,-0.416142743,0.159782695,-0.4105917,0.163728886,0.067333898,0.365218553,0.943305872,0.248534706,0.352389807
NCGC00386423,4.5,0.387776715,0.312112828,0.515654612,0.151405137,0.118361811,-0.333781844,0.4291695,-0.10379127,-0.114261258
NCGC00687164,4.5,0.086403739,0.41112126,0.355608188,0.240073731,-0.19100661,0.601888681,0.05832753,0.167252191,0.43099487
NCGC00092375,4.5,1.058814066,0.685660294,0.586911873,0.766757993,1.014037049,0.703120404,0.353510568,0.79498635,0.937023341
NCGC00270540,4.5,0.584821487,0.868335254,1.085513069,0.688916651,0.604611586,0.803196873,-0.354828859,0.722366336,1.197317464
NCGC00181111,4.5,1.011158077,0.887501984,0.612410861,1.056453505,0.709941475,1.445126951,0.95661596,1.303551755,1.525320975
NCGC00016806,4.5,0.017046955,0.46602554,0.052343881,0.244703615,0.141149735,0.776255805,-0.251221492,-0.070520626,0.826549122
NCGC00016360,4.5,0.937100329,0.856709724,0.700062001,0.610314509,1.017556419,0.506910338,-0.066413725,0.301543901,0.629047085
NCGC00386436,4.5,0.584799076,0.606202813,0.690438711,0.701894641,0.441715485,0.790235297,0.390290331,0.892289278,1.219186139
NCGC00347951,4.5,0.658474667,0.90349389,0.346082261,0.637671417,0.125988781,0.983805589,0.3225735,0.966349622,0.794603023
NCGC00378596,4.5,-1.144444156,-1.209804427,-1.004052521,-0.868541322,-0.874629192,-1.469411116,0.126836702,-0.644630646,-0.728195219
NCGC00522487,4.5,-0.910824038,-0.425894388,-0.088969079,-1.614844282,-0.741151948,-3.068587405,-3.00693149,-2.845226874,-1.83116903
NCGC00160397,4.5,1.074592033,1.031287347,0.982196925,1.070758972,0.997495483,1.23487082,0.976028448,1.013129932,1.25647079
NCGC00263191,4.5,-0.364640313,-0.599071957,-0.133508307,-0.195106804,-0.530643064,0.225432348,-0.071074301,-0.502158207,0.414809371
NCGC00510699,4.5,-0.238027261,-0.18356427,0.355150314,0.141845693,0.199099198,0.281745988,0.524745288,0.3768223,-0.181206014
NCGC00384406,4.5,-0.863650499,-0.969161746,-0.763941076,-0.126976559,0.241865788,0.13774251,0.85928414,0.330580914,0.011467493
NCGC00496839,4.5,-2.981627028,-2.492757933,-2.345897885,-2.606979399,-2.814381954,-3.668568317,-1.894720741,-2.924754724,-1.733126611
NCGC00387475,4.5,0.320984561,-0.369169947,-0.055249166,0.155818113,0.468613118,0.524709688,0.312522004,-0.736213439,0.780348087
NCGC00499577,4.5,0.508168169,0.472391262,0.884386372,0.276351527,0.408659238,0.015189765,0.052392398,-0.210763009,0.080388021
NCGC00022398,4.5,-0.553893947,-1.011958361,-0.463333252,-0.44363383,-0.909597358,-0.314934533,0.449576528,-0.442151749,-0.302777964
NCGC00508824,4.5,-0.40184769,-0.094347025,0.254899621,0.134496917,-0.370748242,0.259751005,0.956365543,0.639493007,-0.167590886
NCGC00498438,4.5,-1.215394313,-0.851928159,-1.12988291,-0.509704198,-0.636646315,0.468376796,-0.138373333,-0.6964779,0.12269255
NCGC00081778,4.5,-0.0162498,-0.660890991,-0.592992971,0.015562593,-0.490779967,0.432347248,0.735861506,0.513652529,0.203553189
NCGC00164588,4.5,1.047809478,0.985678568,0.473383044,0.886869219,0.616659312,1.128304773,1.057179277,0.970173975,0.815765322
NCGC00242491,4.5,-0.157228012,-0.967057826,-0.212117659,-0.533539111,-0.628913291,-0.413952138,-0.740849146,-0.42711449,-0.721080326
NCGC00387037,4.5,-2.872974847,-2.521843128,-3.036859317,-2.456690124,-2.393376555,-2.568266382,-1.729327925,-2.01002538,-2.52084746
NCGC00159349,4.5,0.384308222,-0.373450932,0.532105914,0.303150546,0.019057944,0.326982069,0.958802237,-0.118971898,0.696370812
NCGC00841746,4.5,-0.694250481,-0.668026492,-0.463785407,-0.401979813,-0.579520264,0.021307445,0.192781583,-0.335699346,-0.688645538
NCGC00241410,4.5,0.366631211,0.79860303,0.449375708,0.687229241,0.910139036,0.907014987,0.682545759,0.285860793,1.097663403
NCGC00346940,4.5,-1.557523888,-2.007345789,-2.183533109,-1.644054508,-3.19744872,-1.195128249,-0.491658756,-2.167613209,-0.352184344
NCGC00164566,4.5,-0.454672702,-0.450309111,-0.167573841,-0.147605618,-0.670922085,0.24674123,0.167583629,-0.28721609,0.435524028
NCGC00484062,4.5,-0.530253187,-0.192191349,-0.506808857,0.138155763,0.332460719,0.255554402,0.875030065,0.557203541,0.314250774
NCGC00024359,4.5,0.749066295,0.722090503,0.573597016,0.841978105,0.597161682,1.050428137,0.983325117,0.949655596,1.110500492
NCGC00522465,4.5,0.770095079,1.187750407,1.092122219,1.043361891,0.370388521,0.963341791,1.157052259,1.357754328,1.448390522
NCGC00510494,4.4,0.546806956,0.960595091,-0.1451173,0.748852621,0.831974149,1.377328335,0.713609633,0.680517045,1.025107056
NCGC00346096-,4.4,0.70451456,0.901710027,1.383939419,#N/A,#N/A,#N/A,#N/A,#N/A,0.407530554
NCGC00687523,4.4,-0.412710896,-0.619911778,-0.542257709,-0.174029024,-0.405801607,-0.080876581,0.465382556,0.105987998,0.097955826
NCGC00249611,4.4,-2.671742797,-2.99424254,-2.712478923,-2.343404183,-2.817878394,-2.135200267,-1.020424413,-2.083764348,-2.311501784
NCGC00841332,4.4,0.916837181,0.532337073,0.767338942,0.912273669,0.577721534,1.126159228,0.942289513,1.048448836,1.387057044
NCGC00687444,4.4,0.54340159,0.466495429,1.305683688,0.611790908,0.543534962,0.517848074,0.616478549,0.35603554,0.544849436
NCGC00094571,4.4,0.202519567,0.616187851,0.853591101,0.537605379,0.283794257,0.59230748,0.410392368,0.692532164,0.64951824
NCGC00350526,4.4,0.710122977,0.631750112,0.792311521,0.83309521,0.42494159,1.109532794,1.18043303,0.926951946,0.888717708
NCGC00378942,4.4,-2.464849244,-2.530840319,-2.285123237,-1.103509258,-2.126928275,0.580381981,0.51913565,-0.79934661,0.279495987
NCGC00498399,4.4,0.745456225,0.736787328,0.686672457,0.701456717,0.568479935,0.960073677,0.330413625,1.037388911,0.546381578
NCGC00016463,4.4,0.700539177,1.157105664,0.220916581,0.812601182,0.809413185,0.792511642,1.005513519,1.059774641,0.75503505
NCGC00689306,4.4,-0.192518169,-0.358172861,-0.102229478,-0.216795898,0.482504185,-0.867969488,-0.047381262,-0.695685147,0.047085035
NCGC00402337,4.4,0.241452145,0.505331694,0.865736771,0.506926569,0.803622222,0.272795605,0.560892681,-0.188794553,0.994375991
NCGC00345836,4.4,0.055959976,-0.267556941,-0.183828983,0.248761627,0.037996611,0.601347143,1.309192119,0.437252885,-0.000269789
NCGC00094082,4.4,0.564507599,0.284589738,0.402085302,0.341255686,0.233086129,0.643873456,0.429250025,-0.162690777,0.335344014
NCGC00510690,4.4,-0.815280668,-0.702446987,-1.068719827,-0.868083128,-0.833240977,-0.678131872,-0.62009405,-0.515302132,-1.711448515
NCGC00163432,4.4,-0.736216538,-1.007311963,-0.641640673,-0.518370191,-0.772071778,-0.405449935,0.044742384,-0.317542301,-0.311470728
NCGC00345839,4.4,0.715768059,0.586936762,0.844120718,0.205035804,0.440198919,-0.160517748,0.530741144,-1.702277781,0.385316362
NCGC00025202,4.4,-0.449864894,0.296300446,0.889216138,0.186667863,-0.307134745,0.588294317,-0.054736572,-0.09484113,0.626109344
NCGC00346962,4.4,-2.307486126,-1.885558048,-2.338711613,-1.955228353,-1.818134777,-2.064234865,-1.452698994,-1.262211782,-2.512790615
NCGC00509915,4.4,0.735408376,0.910606136,0.40167664,0.902170336,1.592520645,0.937642381,0.85048694,1.01106826,0.777953307
NCGC00015159,4.4,1.061619844,1.025809906,1.130650062,1.036013034,1.037796318,1.10025512,0.967876399,1.170798477,0.793298148
NCGC00842998,4.4,0.663765881,0.405538531,-0.206760908,0.582280508,0.386572011,0.787212366,0.782618341,0.755965782,1.083332055
NCGC00024994,4.4,0.978034957,0.893435497,1.554719886,1.118781829,1.341303015,1.021906375,0.776993453,1.104961423,1.278900027
NCGC00389251,4.4,0.110209692,0.072737307,0.384932501,0.138572248,0.767835565,-0.582512394,0.207645476,0.336297126,-0.188567286
NCGC00091112,4.4,-1.668444461,-1.284254073,-1.201479301,-1.976966619,-1.950765208,-2.498090287,-3.602406351,-1.505532141,-2.10476113
NCGC00014670,4.4,0.913358692,0.928935999,0.657657007,0.86266251,0.890983995,0.663000895,0.306129538,1.344093246,1.197140705
NCGC00346484,4.4,-0.869694017,-0.638032139,-1.442696504,-0.831721328,-0.656378265,-0.71680095,-0.717669317,-0.57051939,-1.04198004
NCGC00346682,4.4,0.656063052,0.704167659,0.479420809,0.620741628,0.561772294,0.631910058,0.304640461,0.737112889,0.890845805
NCGC00015578,4.4,0.906071846,0.450095492,0.297466608,0.756520275,0.884550401,1.049042392,0.629722703,0.817150201,1.018062562
NCGC00590985,4.4,-2.485261518,-2.346971201,-2.162687197,-1.891502269,-2.514923905,-1.685260384,-0.506901174,-2.317337016,-1.112675754
NCGC00389231,4.4,-1.299346928,-1.418216502,-1.077015425,-1.146587393,-2.090788315,-1.057002684,0.199371045,-1.344730488,-1.084969845
NCGC00345800,4.4,0.599320292,0.091419746,0.606719888,0.528937138,0.042238714,0.824193195,0.341922132,0.77486736,0.950815778
NCGC00015897,4.4,0.374256305,0.802813973,0.876365546,0.612481449,0.678446961,0.608768976,0.223963007,0.52972225,0.805514573
NCGC00344588,4.4,-0.494017014,-1.11084743,-0.494892332,-0.42860139,-1.085478896,0.07863304,0.53905317,-0.439361024,-0.42190063
NCGC00250401,4.4,-0.959444425,-0.724200237,-0.523683224,-0.531163971,-1.255436262,-0.226121764,0.305130769,-1.016263931,0.150707307
NCGC00346595,4.4,-1.177113509,-1.307903618,-1.047762009,-1.089521463,-1.511383311,-1.505045284,-0.150719935,-0.45470428,-1.561539756
NCGC00162073,4.4,0.838324758,1.322402568,0.893183256,0.31964066,0.468093752,0.09570318,-2.033528426,0.591921215,0.381024975
NCGC00167785,4.4,0.479529122,0.174874389,0.179734015,0.251403932,0.731543084,0.433601016,-1.649110916,0.783960856,0.877099891
NCGC00014891,4.4,1.045518509,0.419684028,0.630552692,0.748353917,0.572384795,0.991239023,0.932307708,0.598278047,0.796866538
NCGC00263564,4.4,1.176166528,1.19336377,0.998071822,0.896469135,0.568163359,0.633415654,0.941384959,0.726059579,0.935127408
NCGC00168784,4.4,-0.924271271,-1.092194506,-0.810590436,-1.640417063,-1.281368084,-1.673116055,-2.041737641,-2.534678529,-2.765379984
